ticket_id,device_id,firmware_version,created_at,error_code,issue_type,resolution,rma_issued
TKT_187976,DEV_0207,10.176.2,2079-06-18 00:00:00,ERR_UPDATE_108,update_failure,fixed,0
TKT_383126,DEV_0493,10.15.3,2028-05-30 00:00:00,ERR_NETWORK_105,crash,workaround,0
TKT_612126,DEV_0355,10.70.2,2046-02-12 00:00:00,ERR_UPDATE_104,update_failure,no_issue,0
TKT_475011,DEV_0359,10.102.2,2055-08-20 00:00:00,ERR_CRASH_100,update_failure,workaround,0
TKT_204133,DEV_0146,10.103.2,2056-01-10 00:00:00,ERR_CRASH_103,connectivity,workaround,0
TKT_660904,DEV_0385,10.168.6,2077-09-10 00:00:00,ERR_BOOT_107,performance,workaround,0
TKT_964094,DEV_0059,10.53.1,2040-02-15 00:00:00,ERR_UPDATE_103,connectivity,rma,1
TKT_445272,DEV_0383,10.195.3,2087-11-24 00:00:00,ERR_NETWORK_108,crash,workaround,0
TKT_832168,DEV_0456,10.64.0,2044-05-11 00:00:00,ERR_CRASH_102,crash,fixed,0
TKT_113875,DEV_0480,10.185.0,2084-08-13 00:00:00,ERR_NETWORK_105,performance,workaround,0
TKT_637066,DEV_0445,10.161.3,2075-12-18 00:00:00,ERR_CRASH_107,update_failure,fixed,0
TKT_198201,DEV_0131,10.141.4,2069-03-20 00:00:00,ERR_CRASH_100,connectivity,workaround,0
TKT_218311,DEV_0339,10.113.3,2060-08-04 00:00:00,ERR_NETWORK_108,connectivity,fixed,0
TKT_159800,DEV_0455,10.85.0,2050-09-04 00:00:00,ERR_NETWORK_105,crash,no_issue,0
TKT_523764,DEV_0117,10.122.1,2062-09-01 00:00:00,ERR_UPDATE_106,hardware,fixed,0
TKT_567547,DEV_0184,10.89.6,2051-09-19 00:00:00,ERR_STREAM_107,crash,workaround,0
TKT_197900,DEV_0361,10.179.1,2081-10-24 00:00:00,ERR_BOOT_108,performance,fixed,0
TKT_592750,DEV_0071,10.179.2,2081-11-17 00:00:00,ERR_STREAM_100,update_failure,fixed,0
TKT_704440,DEV_0104,10.158.5,2075-06-10 00:00:00,ERR_STREAM_108,crash,rma,1
TKT_663553,DEV_0476,10.194.10,2087-04-29 00:00:00,ERR_BOOT_106,performance,workaround,0
TKT_226388,DEV_0292,10.15.4,2028-05-14 00:00:00,ERR_CRASH_107,hardware,rma,1
TKT_158017,DEV_0288,10.186.4,2085-01-22 00:00:00,ERR_STREAM_106,crash,no_issue,0
TKT_428936,DEV_0209,10.157.6,2074-11-10 00:00:00,ERR_NETWORK_106,hardware,no_issue,0
TKT_867587,DEV_0213,10.163.3,2076-05-01 00:00:00,ERR_BOOT_100,hardware,rma,1
TKT_538466,DEV_0421,10.6.2,2025-03-25 00:00:00,ERR_UPDATE_105,connectivity,workaround,0
TKT_190394,DEV_0184,10.166.2,2077-01-13 00:00:00,ERR_UPDATE_107,crash,fixed,0
TKT_442826,DEV_0429,10.148.0,2072-03-03 00:00:00,ERR_BOOT_103,performance,workaround,0
TKT_349873,DEV_0485,10.105.5,2056-10-24 00:00:00,ERR_STREAM_105,crash,no_issue,0
TKT_345730,DEV_0188,10.113.3,2060-08-03 00:00:00,ERR_STREAM_108,crash,rma,1
TKT_502481,DEV_0195,10.27.6,2032-02-13 00:00:00,ERR_NETWORK_107,performance,workaround,0
TKT_429152,DEV_0181,10.27.0,2031-08-22 00:00:00,ERR_NETWORK_100,performance,workaround,0
TKT_606086,DEV_0090,10.11.0,2026-03-10 00:00:00,ERR_NETWORK_108,hardware,fixed,0
TKT_709989,DEV_0153,10.169.3,2078-01-18 00:00:00,ERR_STREAM_101,update_failure,rma,1
TKT_999584,DEV_0413,10.89.7,2051-11-06 00:00:00,ERR_CRASH_100,update_failure,rma,1
TKT_366606,DEV_0477,10.27.18,2033-01-20 00:00:00,ERR_UPDATE_108,crash,fixed,0
TKT_241590,DEV_0023,10.113.0,2060-04-30 00:00:00,ERR_CRASH_101,hardware,no_issue,0
TKT_910775,DEV_0275,10.112.1,2060-02-20 00:00:00,ERR_STREAM_103,connectivity,fixed,0
TKT_279067,DEV_0378,10.69.4,2045-09-27 00:00:00,ERR_NETWORK_106,connectivity,no_issue,0
TKT_219223,DEV_0152,10.49.1,2038-07-20 00:00:00,ERR_STREAM_104,crash,no_issue,0
TKT_528582,DEV_0339,10.55.15,2042-01-04 00:00:00,ERR_NETWORK_109,crash,rma,1
TKT_826586,DEV_0056,10.183.9,2083-08-18 00:00:00,ERR_CRASH_105,performance,workaround,0
TKT_198101,DEV_0225,10.40.0,2035-12-03 00:00:00,ERR_UPDATE_100,crash,fixed,0
TKT_332673,DEV_0131,10.82.0,2050-02-18 00:00:00,ERR_NETWORK_107,crash,fixed,0
TKT_760667,DEV_0106,10.72.4,2047-05-07 00:00:00,ERR_UPDATE_108,update_failure,no_issue,0
TKT_310587,DEV_0481,10.27.4,2031-11-21 00:00:00,ERR_STREAM_101,crash,no_issue,0
TKT_584663,DEV_0148,10.203.3,2091-01-31 00:00:00,ERR_NETWORK_101,performance,no_issue,0
TKT_874734,DEV_0077,10.82.0,2050-02-26 00:00:00,ERR_UPDATE_109,performance,workaround,0
TKT_446242,DEV_0241,10.102.4,2055-09-27 00:00:00,ERR_UPDATE_100,hardware,no_issue,0
TKT_255987,DEV_0068,10.111.1,2059-05-26 00:00:00,ERR_STREAM_106,connectivity,workaround,0
TKT_878978,DEV_0139,10.74.16,2048-10-11 00:00:00,ERR_BOOT_105,connectivity,no_issue,0
TKT_358490,DEV_0212,10.62.4,2043-12-01 00:00:00,ERR_BOOT_102,connectivity,fixed,0
TKT_545367,DEV_0246,10.19.2,2029-05-26 00:00:00,ERR_BOOT_105,hardware,workaround,0
TKT_188757,DEV_0389,10.157.5,2074-10-30 00:00:00,ERR_CRASH_107,hardware,workaround,0
TKT_125921,DEV_0162,10.144.2,2071-03-03 00:00:00,ERR_BOOT_107,update_failure,no_issue,0
TKT_360060,DEV_0476,10.143.1,2070-01-23 00:00:00,ERR_UPDATE_103,connectivity,fixed,0
TKT_731411,DEV_0388,10.49.0,2038-06-02 00:00:00,ERR_CRASH_100,crash,fixed,0
TKT_136930,DEV_0292,10.99.1,2054-10-22 00:00:00,ERR_BOOT_107,update_failure,no_issue,0
TKT_814545,DEV_0352,10.111.2,2059-08-02 00:00:00,ERR_STREAM_102,update_failure,fixed,0
TKT_221729,DEV_0078,10.110.3,2058-07-26 00:00:00,ERR_NETWORK_101,crash,workaround,0
TKT_338735,DEV_0118,10.183.6,2083-04-28 00:00:00,ERR_UPDATE_101,connectivity,no_issue,0
TKT_491947,DEV_0403,10.179.0,2081-10-10 00:00:00,ERR_STREAM_100,hardware,no_issue,0
TKT_709746,DEV_0344,10.164.0,2076-07-08 00:00:00,ERR_BOOT_102,connectivity,workaround,0
TKT_298599,DEV_0063,10.55.7,2041-07-19 00:00:00,ERR_STREAM_107,hardware,fixed,0
TKT_474627,DEV_0355,10.146.2,2071-06-30 00:00:00,ERR_CRASH_103,connectivity,no_issue,0
TKT_610837,DEV_0277,10.188.2,2085-06-01 00:00:00,ERR_CRASH_101,update_failure,workaround,0
TKT_216201,DEV_0189,10.179.1,2081-10-19 00:00:00,ERR_NETWORK_109,performance,no_issue,0
TKT_691676,DEV_0341,10.68.1,2045-04-26 00:00:00,ERR_STREAM_100,crash,fixed,0
TKT_730579,DEV_0177,10.77.2,2049-05-10 00:00:00,ERR_BOOT_109,performance,no_issue,0
TKT_963588,DEV_0238,10.110.4,2058-09-27 00:00:00,ERR_STREAM_105,crash,workaround,0
TKT_630884,DEV_0376,10.202.1,2090-06-02 00:00:00,ERR_NETWORK_106,performance,no_issue,0
TKT_682911,DEV_0372,10.194.7,2087-03-10 00:00:00,ERR_UPDATE_109,update_failure,fixed,0
TKT_418824,DEV_0380,10.189.4,2085-09-23 00:00:00,ERR_BOOT_100,hardware,workaround,0
TKT_490672,DEV_0328,10.25.3,2030-09-21 00:00:00,ERR_CRASH_109,crash,rma,1
TKT_332615,DEV_0490,10.204.1,2091-07-21 00:00:00,ERR_NETWORK_109,connectivity,fixed,0
TKT_167096,DEV_0098,10.55.15,2042-01-10 00:00:00,ERR_NETWORK_103,crash,fixed,0
TKT_524753,DEV_0296,10.124.0,2063-04-04 00:00:00,ERR_UPDATE_109,performance,no_issue,0
TKT_583156,DEV_0192,10.137.2,2067-05-13 00:00:00,ERR_CRASH_102,hardware,workaround,0
TKT_269586,DEV_0123,10.131.2,2065-01-28 00:00:00,ERR_NETWORK_105,connectivity,rma,1
TKT_111682,DEV_0238,10.176.14,2080-03-10 00:00:00,ERR_UPDATE_105,update_failure,workaround,0
TKT_717639,DEV_0074,10.120.2,2062-03-21 00:00:00,ERR_STREAM_100,hardware,no_issue,0
TKT_467047,DEV_0272,10.9.0,2025-10-07 00:00:00,ERR_NETWORK_108,connectivity,fixed,0
TKT_866708,DEV_0203,10.37.2,2035-03-05 00:00:00,ERR_NETWORK_102,performance,rma,1
TKT_572675,DEV_0266,10.55.14,2041-12-14 00:00:00,ERR_BOOT_109,update_failure,rma,1
TKT_164450,DEV_0267,10.198.0,2089-04-10 00:00:00,ERR_UPDATE_107,hardware,rma,1
TKT_913799,DEV_0252,10.122.3,2062-09-23 00:00:00,ERR_BOOT_107,performance,workaround,0
TKT_549941,DEV_0499,10.87.4,2051-01-25 00:00:00,ERR_STREAM_101,hardware,fixed,0
TKT_747266,DEV_0487,10.183.9,2083-08-20 00:00:00,ERR_BOOT_100,hardware,workaround,0
TKT_426235,DEV_0442,10.205.2,2091-12-09 00:00:00,ERR_NETWORK_109,performance,no_issue,0
TKT_238508,DEV_0139,10.143.10,2070-08-25 00:00:00,ERR_CRASH_104,crash,rma,1
TKT_728598,DEV_0424,10.86.0,2050-10-29 00:00:00,ERR_UPDATE_109,performance,no_issue,0
TKT_188702,DEV_0064,10.85.1,2050-09-25 00:00:00,ERR_UPDATE_105,connectivity,no_issue,0
TKT_618314,DEV_0197,10.168.3,2077-08-08 00:00:00,ERR_CRASH_107,crash,no_issue,0
TKT_182258,DEV_0116,10.65.5,2044-08-24 00:00:00,ERR_UPDATE_100,hardware,no_issue,0
TKT_374863,DEV_0237,10.146.8,2071-10-26 00:00:00,ERR_CRASH_106,performance,no_issue,0
TKT_991505,DEV_0385,10.176.1,2079-06-10 00:00:00,ERR_UPDATE_103,hardware,fixed,0
TKT_234925,DEV_0458,10.15.6,2028-07-24 00:00:00,ERR_NETWORK_108,update_failure,fixed,0
TKT_814585,DEV_0445,10.154.2,2073-09-19 00:00:00,ERR_NETWORK_109,crash,fixed,0
TKT_881027,DEV_0362,10.110.8,2059-01-24 00:00:00,ERR_BOOT_102,update_failure,fixed,0
TKT_180099,DEV_0314,10.12.10,2027-02-26 00:00:00,ERR_STREAM_107,performance,fixed,0
TKT_567632,DEV_0110,10.15.2,2028-04-02 00:00:00,ERR_CRASH_105,hardware,workaround,0
TKT_529785,DEV_0261,10.197.5,2089-02-24 00:00:00,ERR_UPDATE_106,hardware,no_issue,0
TKT_717027,DEV_0322,10.139.2,2067-12-28 00:00:00,ERR_UPDATE_102,performance,no_issue,0
TKT_461556,DEV_0206,10.158.4,2075-05-14 00:00:00,ERR_UPDATE_103,hardware,rma,1
TKT_118733,DEV_0426,10.176.21,2080-09-20 00:00:00,ERR_STREAM_104,update_failure,no_issue,0
TKT_177063,DEV_0374,10.103.5,2056-04-04 00:00:00,ERR_NETWORK_101,connectivity,fixed,0
TKT_303169,DEV_0122,10.137.5,2067-09-16 00:00:00,ERR_BOOT_105,crash,workaround,0
TKT_740301,DEV_0459,10.61.1,2043-08-10 00:00:00,ERR_BOOT_107,crash,rma,1
TKT_741247,DEV_0221,10.176.0,2079-04-02 00:00:00,ERR_NETWORK_101,connectivity,no_issue,0
TKT_408896,DEV_0290,10.142.2,2069-10-01 00:00:00,ERR_STREAM_105,update_failure,rma,1
TKT_777029,DEV_0061,10.143.5,2070-04-04 00:00:00,ERR_STREAM_100,connectivity,rma,1
TKT_257569,DEV_0415,10.184.3,2083-12-21 00:00:00,ERR_NETWORK_101,hardware,no_issue,0
TKT_957595,DEV_0400,10.176.23,2080-11-16 00:00:00,ERR_NETWORK_103,crash,fixed,0
TKT_266589,DEV_0499,10.55.15,2041-12-20 00:00:00,ERR_CRASH_103,crash,fixed,0
TKT_207698,DEV_0040,10.31.2,2034-01-11 00:00:00,ERR_NETWORK_101,hardware,no_issue,0
TKT_230467,DEV_0248,10.12.4,2026-09-26 00:00:00,ERR_STREAM_103,performance,rma,1
TKT_753870,DEV_0218,10.18.0,2028-10-13 00:00:00,ERR_STREAM_106,connectivity,fixed,0
TKT_957887,DEV_0355,10.166.2,2077-02-07 00:00:00,ERR_BOOT_104,connectivity,fixed,0
TKT_952008,DEV_0266,10.97.0,2054-03-18 00:00:00,ERR_CRASH_103,hardware,no_issue,0
TKT_714014,DEV_0110,10.41.8,2037-04-06 00:00:00,ERR_UPDATE_109,connectivity,no_issue,0
TKT_961001,DEV_0407,10.85.1,2050-10-07 00:00:00,ERR_UPDATE_102,connectivity,workaround,0
TKT_907310,DEV_0046,10.109.6,2058-03-17 00:00:00,ERR_STREAM_102,update_failure,no_issue,0
TKT_775322,DEV_0064,10.184.7,2084-03-06 00:00:00,ERR_STREAM_101,update_failure,fixed,0
TKT_914766,DEV_0367,10.183.5,2083-04-13 00:00:00,ERR_UPDATE_103,hardware,fixed,0
TKT_457403,DEV_0167,10.87.4,2051-01-25 00:00:00,ERR_UPDATE_104,hardware,fixed,0
TKT_897609,DEV_0379,10.98.3,2054-06-05 00:00:00,ERR_STREAM_102,hardware,rma,1
TKT_149594,DEV_0330,10.176.21,2080-08-18 00:00:00,ERR_CRASH_104,performance,no_issue,0
TKT_829411,DEV_0353,10.113.3,2060-07-05 00:00:00,ERR_NETWORK_104,connectivity,no_issue,0
TKT_614015,DEV_0215,10.150.1,2072-12-17 00:00:00,ERR_NETWORK_109,update_failure,no_issue,0
TKT_440972,DEV_0282,10.153.0,2073-07-05 00:00:00,ERR_CRASH_109,connectivity,fixed,0
TKT_851924,DEV_0449,10.55.12,2041-11-16 00:00:00,ERR_BOOT_103,performance,rma,1
TKT_787897,DEV_0359,10.133.2,2066-02-02 00:00:00,ERR_STREAM_105,hardware,fixed,0
TKT_903293,DEV_0217,10.146.1,2071-06-02 00:00:00,ERR_NETWORK_105,connectivity,workaround,0
TKT_150876,DEV_0133,10.10.0,2026-01-11 00:00:00,ERR_STREAM_102,performance,rma,1
TKT_598593,DEV_0105,10.194.11,2087-06-06 00:00:00,ERR_BOOT_102,update_failure,rma,1
TKT_698671,DEV_0307,10.82.0,2050-02-16 00:00:00,ERR_UPDATE_100,update_failure,no_issue,0
TKT_288204,DEV_0035,10.55.7,2041-07-23 00:00:00,ERR_CRASH_103,crash,no_issue,0
TKT_176355,DEV_0276,10.60.8,2043-03-03 00:00:00,ERR_NETWORK_106,update_failure,no_issue,0
TKT_372865,DEV_0264,10.135.4,2066-11-15 00:00:00,ERR_BOOT_109,hardware,rma,1
TKT_775991,DEV_0479,10.116.0,2061-01-17 00:00:00,ERR_NETWORK_101,hardware,no_issue,0
TKT_938808,DEV_0102,10.27.7,2032-01-19 00:00:00,ERR_BOOT_104,update_failure,workaround,0
TKT_878121,DEV_0241,10.49.3,2038-09-22 00:00:00,ERR_STREAM_107,connectivity,fixed,0
TKT_446229,DEV_0250,10.159.0,2075-08-31 00:00:00,ERR_NETWORK_105,update_failure,no_issue,0
TKT_787976,DEV_0329,10.106.0,2057-03-28 00:00:00,ERR_NETWORK_100,update_failure,workaround,0
TKT_315287,DEV_0320,10.41.1,2036-09-01 00:00:00,ERR_NETWORK_104,hardware,rma,1
TKT_205276,DEV_0494,10.145.0,2071-03-28 00:00:00,ERR_BOOT_105,crash,fixed,0
TKT_216841,DEV_0382,10.142.3,2069-10-10 00:00:00,ERR_STREAM_102,crash,rma,1
TKT_253801,DEV_0183,10.110.7,2058-12-13 00:00:00,ERR_BOOT_105,update_failure,fixed,0
TKT_300104,DEV_0357,10.209.1,2092-07-18 00:00:00,ERR_BOOT_104,connectivity,fixed,0
TKT_215042,DEV_0011,10.74.13,2048-09-11 00:00:00,ERR_BOOT_101,crash,fixed,0
TKT_599060,DEV_0160,10.151.0,2073-01-24 00:00:00,ERR_STREAM_108,connectivity,rma,1
TKT_616999,DEV_0249,10.176.25,2081-01-13 00:00:00,ERR_UPDATE_103,hardware,rma,1
TKT_908393,DEV_0339,10.149.4,2072-07-02 00:00:00,ERR_CRASH_103,update_failure,no_issue,0
TKT_744100,DEV_0235,10.209.1,2092-07-17 00:00:00,ERR_NETWORK_104,hardware,fixed,0
TKT_643627,DEV_0198,10.179.4,2081-12-16 00:00:00,ERR_NETWORK_106,update_failure,fixed,0
TKT_779890,DEV_0005,10.92.2,2052-11-14 00:00:00,ERR_NETWORK_105,performance,workaround,0
TKT_590834,DEV_0044,10.55.9,2041-08-12 00:00:00,ERR_STREAM_102,update_failure,workaround,0
TKT_242130,DEV_0159,10.147.1,2071-12-23 00:00:00,ERR_BOOT_100,connectivity,fixed,0
TKT_796211,DEV_0457,10.27.10,2032-04-03 00:00:00,ERR_UPDATE_105,connectivity,fixed,0
TKT_629360,DEV_0158,10.71.1,2046-06-07 00:00:00,ERR_UPDATE_104,connectivity,workaround,0
TKT_613801,DEV_0209,10.175.2,2079-01-07 00:00:00,ERR_NETWORK_101,update_failure,workaround,0
TKT_945649,DEV_0307,10.96.1,2053-10-05 00:00:00,ERR_STREAM_108,hardware,no_issue,0
TKT_544325,DEV_0317,10.179.2,2081-10-24 00:00:00,ERR_NETWORK_103,connectivity,rma,1
TKT_696624,DEV_0163,10.123.5,2063-02-08 00:00:00,ERR_CRASH_109,connectivity,no_issue,0
TKT_218916,DEV_0255,10.102.3,2055-09-25 00:00:00,ERR_BOOT_104,hardware,workaround,0
TKT_221830,DEV_0313,10.40.2,2036-02-21 00:00:00,ERR_CRASH_106,connectivity,workaround,0
TKT_529274,DEV_0492,10.13.1,2027-10-13 00:00:00,ERR_STREAM_106,performance,no_issue,0
TKT_959945,DEV_0239,10.109.6,2058-03-30 00:00:00,ERR_STREAM_102,crash,no_issue,0
TKT_613926,DEV_0252,10.43.1,2037-10-03 00:00:00,ERR_UPDATE_104,performance,no_issue,0
TKT_980681,DEV_0313,10.133.6,2066-04-27 00:00:00,ERR_UPDATE_100,update_failure,fixed,0
TKT_825528,DEV_0490,10.203.4,2091-02-28 00:00:00,ERR_NETWORK_106,performance,no_issue,0
TKT_331651,DEV_0423,10.100.1,2055-04-03 00:00:00,ERR_NETWORK_100,connectivity,rma,1
TKT_898509,DEV_0020,10.182.0,2082-07-24 00:00:00,ERR_UPDATE_108,connectivity,no_issue,0
TKT_245170,DEV_0201,10.25.10,2031-03-10 00:00:00,ERR_STREAM_105,connectivity,workaround,0
TKT_138369,DEV_0234,10.41.4,2037-01-04 00:00:00,ERR_NETWORK_108,crash,fixed,0
TKT_987602,DEV_0046,10.95.0,2053-09-12 00:00:00,ERR_CRASH_106,performance,rma,1
TKT_223031,DEV_0469,10.187.4,2085-04-29 00:00:00,ERR_CRASH_104,crash,no_issue,0
TKT_574707,DEV_0093,10.136.3,2067-01-25 00:00:00,ERR_BOOT_101,hardware,workaround,0
TKT_170618,DEV_0452,10.203.2,2091-01-08 00:00:00,ERR_UPDATE_109,update_failure,fixed,0
TKT_947605,DEV_0177,10.164.0,2076-07-07 00:00:00,ERR_NETWORK_104,performance,no_issue,0
TKT_377356,DEV_0275,10.107.2,2057-05-19 00:00:00,ERR_STREAM_106,hardware,rma,1
TKT_854232,DEV_0285,10.195.2,2087-11-16 00:00:00,ERR_STREAM_102,connectivity,no_issue,0
TKT_784518,DEV_0385,10.55.9,2041-08-17 00:00:00,ERR_STREAM_104,connectivity,no_issue,0
TKT_338077,DEV_0325,10.196.9,2088-09-30 00:00:00,ERR_BOOT_101,connectivity,workaround,0
TKT_757032,DEV_0452,10.58.0,2042-06-08 00:00:00,ERR_CRASH_100,connectivity,no_issue,0
TKT_264842,DEV_0489,10.103.3,2056-02-11 00:00:00,ERR_CRASH_103,performance,rma,1
TKT_527235,DEV_0143,10.12.11,2027-04-02 00:00:00,ERR_STREAM_103,hardware,fixed,0
TKT_117606,DEV_0407,10.146.3,2071-07-29 00:00:00,ERR_CRASH_103,performance,rma,1
TKT_214852,DEV_0175,10.146.4,2071-08-18 00:00:00,ERR_STREAM_100,performance,no_issue,0
TKT_985505,DEV_0038,10.92.3,2052-12-14 00:00:00,ERR_STREAM_104,connectivity,fixed,0
TKT_600404,DEV_0358,10.120.0,2062-01-28 00:00:00,ERR_STREAM_102,hardware,workaround,0
TKT_404097,DEV_0123,10.62.8,2044-03-20 00:00:00,ERR_BOOT_109,crash,rma,1
TKT_955311,DEV_0395,10.196.2,2088-01-22 00:00:00,ERR_BOOT_104,hardware,rma,1
TKT_728598,DEV_0461,10.136.2,2066-12-13 00:00:00,ERR_UPDATE_103,crash,fixed,0
TKT_269979,DEV_0392,10.60.13,2043-06-27 00:00:00,ERR_UPDATE_107,crash,no_issue,0
TKT_820144,DEV_0364,10.71.1,2046-06-07 00:00:00,ERR_STREAM_104,connectivity,no_issue,0
TKT_178737,DEV_0118,10.203.0,2090-10-27 00:00:00,ERR_CRASH_104,performance,workaround,0
TKT_795586,DEV_0041,10.92.0,2052-10-22 00:00:00,ERR_STREAM_105,connectivity,workaround,0
TKT_523472,DEV_0465,10.89.2,2051-07-07 00:00:00,ERR_NETWORK_105,hardware,workaround,0
TKT_639309,DEV_0183,10.141.6,2069-05-19 00:00:00,ERR_STREAM_105,hardware,rma,1
TKT_351610,DEV_0039,10.158.3,2075-05-06 00:00:00,ERR_NETWORK_100,connectivity,no_issue,0
TKT_410426,DEV_0276,10.46.1,2038-01-08 00:00:00,ERR_UPDATE_107,crash,no_issue,0
TKT_325118,DEV_0415,10.176.0,2079-04-22 00:00:00,ERR_STREAM_101,hardware,no_issue,0
TKT_720569,DEV_0148,10.105.7,2057-01-22 00:00:00,ERR_BOOT_107,hardware,no_issue,0
TKT_707090,DEV_0026,10.127.0,2063-07-23 00:00:00,ERR_NETWORK_105,connectivity,fixed,0
TKT_749025,DEV_0297,10.142.2,2069-08-24 00:00:00,ERR_BOOT_107,crash,rma,1
TKT_413363,DEV_0104,10.168.6,2077-08-29 00:00:00,ERR_CRASH_103,hardware,no_issue,0
TKT_468345,DEV_0393,10.27.1,2031-10-13 00:00:00,ERR_NETWORK_109,update_failure,rma,1
TKT_958411,DEV_0225,10.7.1,2025-05-27 00:00:00,ERR_UPDATE_108,update_failure,fixed,0
TKT_799563,DEV_0469,10.183.1,2083-01-10 00:00:00,ERR_BOOT_104,update_failure,fixed,0
TKT_129229,DEV_0328,10.61.1,2043-08-16 00:00:00,ERR_CRASH_104,performance,workaround,0
TKT_406108,DEV_0346,10.157.6,2074-11-05 00:00:00,ERR_BOOT_107,performance,workaround,0
TKT_398243,DEV_0381,10.140.1,2068-05-12 00:00:00,ERR_NETWORK_109,connectivity,fixed,0
TKT_211834,DEV_0342,10.131.12,2065-09-17 00:00:00,ERR_UPDATE_106,connectivity,no_issue,0
TKT_455425,DEV_0417,10.176.21,2080-08-15 00:00:00,ERR_BOOT_109,performance,no_issue,0
TKT_326922,DEV_0068,10.193.0,2086-08-14 00:00:00,ERR_NETWORK_106,connectivity,no_issue,0
TKT_472387,DEV_0032,10.130.2,2064-06-13 00:00:00,ERR_CRASH_104,update_failure,no_issue,0
TKT_561214,DEV_0215,10.200.0,2089-12-02 00:00:00,ERR_STREAM_103,update_failure,no_issue,0
TKT_358465,DEV_0236,10.98.2,2054-05-13 00:00:00,ERR_UPDATE_108,performance,fixed,0
TKT_335875,DEV_0493,10.191.0,2086-01-31 00:00:00,ERR_STREAM_106,performance,rma,1
TKT_426777,DEV_0151,10.37.1,2035-02-22 00:00:00,ERR_STREAM_102,crash,workaround,0
TKT_213769,DEV_0113,10.186.2,2084-11-25 00:00:00,ERR_NETWORK_105,hardware,no_issue,0
TKT_701764,DEV_0108,10.168.5,2077-08-01 00:00:00,ERR_UPDATE_100,connectivity,fixed,0
TKT_215102,DEV_0226,10.68.2,2045-06-14 00:00:00,ERR_CRASH_106,performance,fixed,0
TKT_985213,DEV_0101,10.41.6,2037-01-06 00:00:00,ERR_STREAM_106,performance,workaround,0
TKT_904173,DEV_0019,10.134.0,2066-07-09 00:00:00,ERR_STREAM_105,hardware,fixed,0
TKT_534288,DEV_0473,10.9.2,2025-11-16 00:00:00,ERR_NETWORK_104,update_failure,workaround,0
TKT_211862,DEV_0341,10.185.0,2084-08-12 00:00:00,ERR_STREAM_104,connectivity,workaround,0
TKT_642759,DEV_0416,10.176.15,2080-05-01 00:00:00,ERR_STREAM_104,crash,no_issue,0
TKT_972236,DEV_0475,10.69.1,2045-06-20 00:00:00,ERR_BOOT_108,crash,rma,1
TKT_587621,DEV_0133,10.70.2,2046-03-31 00:00:00,ERR_UPDATE_105,performance,fixed,0
TKT_147566,DEV_0217,10.101.0,2055-05-07 00:00:00,ERR_NETWORK_108,hardware,no_issue,0
TKT_157417,DEV_0121,10.152.0,2073-06-16 00:00:00,ERR_BOOT_103,update_failure,no_issue,0
TKT_100214,DEV_0133,10.27.9,2032-02-28 00:00:00,ERR_CRASH_104,update_failure,no_issue,0
TKT_921708,DEV_0279,10.89.2,2051-07-16 00:00:00,ERR_CRASH_108,crash,no_issue,0
TKT_614401,DEV_0253,10.105.2,2056-08-28 00:00:00,ERR_STREAM_101,connectivity,fixed,0
TKT_298077,DEV_0376,10.130.0,2064-05-07 00:00:00,ERR_NETWORK_108,connectivity,fixed,0
TKT_287974,DEV_0433,10.89.10,2052-01-24 00:00:00,ERR_NETWORK_104,performance,no_issue,0
TKT_324505,DEV_0334,10.194.9,2087-04-29 00:00:00,ERR_CRASH_104,update_failure,fixed,0
TKT_115277,DEV_0439,10.103.3,2056-01-01 00:00:00,ERR_UPDATE_102,update_failure,workaround,0
TKT_338021,DEV_0140,10.12.2,2026-07-07 00:00:00,ERR_NETWORK_104,update_failure,workaround,0
TKT_954315,DEV_0211,10.177.0,2081-04-19 00:00:00,ERR_NETWORK_105,performance,fixed,0
TKT_148062,DEV_0153,10.144.0,2071-01-05 00:00:00,ERR_CRASH_107,crash,no_issue,0
TKT_877357,DEV_0046,10.55.2,2040-12-23 00:00:00,ERR_CRASH_105,update_failure,workaround,0
TKT_857467,DEV_0228,10.179.3,2081-12-20 00:00:00,ERR_BOOT_103,update_failure,no_issue,0
TKT_728392,DEV_0080,10.72.1,2047-02-14 00:00:00,ERR_NETWORK_104,connectivity,fixed,0
TKT_673095,DEV_0057,10.80.1,2049-12-20 00:00:00,ERR_STREAM_104,performance,no_issue,0
TKT_146282,DEV_0365,10.143.14,2070-10-20 00:00:00,ERR_NETWORK_104,update_failure,rma,1
TKT_836534,DEV_0284,10.116.0,2061-01-29 00:00:00,ERR_UPDATE_105,hardware,fixed,0
TKT_267705,DEV_0023,10.151.4,2073-03-16 00:00:00,ERR_STREAM_104,connectivity,no_issue,0
TKT_806921,DEV_0461,10.116.1,2061-02-27 00:00:00,ERR_STREAM_108,connectivity,no_issue,0
TKT_194140,DEV_0044,10.189.7,2085-12-24 00:00:00,ERR_STREAM_104,performance,no_issue,0
TKT_184527,DEV_0342,10.143.13,2070-11-26 00:00:00,ERR_BOOT_100,connectivity,rma,1
TKT_778538,DEV_0358,10.72.6,2047-06-24 00:00:00,ERR_STREAM_102,crash,no_issue,0
TKT_466433,DEV_0367,10.40.3,2036-02-07 00:00:00,ERR_BOOT_101,performance,fixed,0
TKT_625153,DEV_0404,10.161.3,2075-11-25 00:00:00,ERR_UPDATE_106,update_failure,workaround,0
